,summonerName,matchId,champion,win
0,땅굴팀 미드,KR_6638222694,Yasuo,False
1,땅굴팀 미드,KR_6638169346,Yone,False
2,땅굴팀 미드,KR_6638097914,Yone,False
3,땅굴팀 미드,KR_6638055704,Yasuo,True
4,땅굴팀 미드,KR_6638020464,Yone,True
5,땅굴팀 미드,KR_6637966249,Yasuo,False
6,땅굴팀 미드,KR_6637909390,Qiyana,True
7,땅굴팀 미드,KR_6637745040,Qiyana,True
8,땅굴팀 미드,KR_6637740040,Yone,True
9,땅굴팀 미드,KR_6637730560,Yasuo,True
10,땅굴팀 미드,KR_6637722791,Zeri,True
11,땅굴팀 미드,KR_6637729405,Zeri,True
12,땅굴팀 미드,KR_6637720132,Fizz,False
13,땅굴팀 미드,KR_6637710246,Jhin,False
14,땅굴팀 미드,KR_6637516768,Yone,False
15,땅굴팀 미드,KR_6637441687,Yone,False
16,땅굴팀 미드,KR_6637334752,Yone,True
17,땅굴팀 미드,KR_6637241973,Yone,False
18,땅굴팀 미드,KR_6637178011,Yone,True
19,땅굴팀 미드,KR_6637057765,Yasuo,False
20,땅굴팀 미드,KR_6636892563,Yone,True
21,땅굴팀 미드,KR_6636773693,Yone,False
22,땅굴팀 미드,KR_6636665889,Yone,True
23,땅굴팀 미드,KR_6636488826,Blitzcrank,True
24,땅굴팀 미드,KR_6636243483,Illaoi,False
25,땅굴팀 미드,KR_6636210277,Illaoi,True
26,땅굴팀 미드,KR_6636168985,Illaoi,True
27,땅굴팀 미드,KR_6636152039,Annie,False
28,땅굴팀 미드,KR_6636119713,Zeri,False
29,땅굴팀 미드,KR_6636090481,Kaisa,False
30,땅굴팀 미드,KR_6636060147,Soraka,False
31,땅굴팀 미드,KR_6635658589,Thresh,True
32,땅굴팀 미드,KR_6635643946,Annie,True
33,땅굴팀 미드,KR_6635647413,Zed,True
34,땅굴팀 미드,KR_6635632812,Zeri,True
35,땅굴팀 미드,KR_6635623734,Twitch,False
36,땅굴팀 미드,KR_6635613608,Nami,True
37,땅굴팀 미드,KR_6634971990,Qiyana,True
38,땅굴팀 미드,KR_6634837371,Yasuo,True
39,땅굴팀 미드,KR_6634696650,Yasuo,False
40,땅굴팀 미드,KR_6634617502,Yone,True
41,땅굴팀 미드,KR_6634496190,Yasuo,True
42,땅굴팀 미드,KR_6634425847,Yone,True
43,땅굴팀 미드,KR_6634330581,Yasuo,True
44,땅굴팀 미드,KR_6634022712,Yasuo,False
45,땅굴팀 미드,KR_6633976083,Yasuo,True
46,땅굴팀 미드,KR_6633932906,Lucian,False
47,땅굴팀 미드,KR_6633912676,Lucian,False
48,땅굴팀 미드,KR_6633808818,Yasuo,False
49,땅굴팀 미드,KR_6633753856,Yasuo,False
50,땅굴팀 미드,KR_6633721825,Yone,True
51,땅굴팀 미드,KR_6633421099,Zeri,True
52,땅굴팀 미드,KR_6633410036,Zeri,True
53,땅굴팀 미드,KR_6633357054,Ashe,True
54,땅굴팀 미드,KR_6632842533,Yone,False
55,땅굴팀 미드,KR_6632735026,Yone,True
56,땅굴팀 미드,KR_6632652969,Yone,True
57,땅굴팀 미드,KR_6632511836,Yasuo,False
58,땅굴팀 미드,KR_6632420208,Yasuo,False
59,땅굴팀 미드,KR_6632333950,Yone,True
60,땅굴팀 미드,KR_6632276014,Yasuo,False
61,땅굴팀 미드,KR_6632212595,Qiyana,False
62,땅굴팀 미드,KR_6632149819,Yone,True
63,땅굴팀 미드,KR_6632098545,Yasuo,False
64,땅굴팀 미드,KR_6632059021,Qiyana,True
65,땅굴팀 미드,KR_6632001915,Yone,True
66,땅굴팀 미드,KR_6631918503,Qiyana,True
67,땅굴팀 미드,KR_6631863614,LeeSin,False
68,땅굴팀 미드,KR_6631813657,Yone,True
69,땅굴팀 미드,KR_6631787395,Yone,False
70,땅굴팀 미드,KR_6631766671,Yasuo,False
71,땅굴팀 미드,KR_6630896104,Yone,False
72,땅굴팀 미드,KR_6630813710,Yasuo,True
73,땅굴팀 미드,KR_6630744982,Qiyana,False
74,땅굴팀 미드,KR_6630646677,Tristana,False
75,땅굴팀 미드,KR_6630604578,Tristana,True
76,땅굴팀 미드,KR_6630548117,Yone,True
77,땅굴팀 미드,KR_6630476948,Yasuo,False
78,땅굴팀 미드,KR_6630399973,Yasuo,True
79,땅굴팀 미드,KR_6630333869,Yone,True
80,땅굴팀 미드,KR_6630301185,Yasuo,False
81,땅굴팀 미드,KR_6630239635,Yasuo,False
82,땅굴팀 미드,KR_6630205230,Blitzcrank,False
83,땅굴팀 미드,KR_6630144867,Yasuo,False
84,땅굴팀 미드,KR_6630123248,Yone,False
85,땅굴팀 미드,KR_6630083307,Yasuo,True
86,땅굴팀 미드,KR_6630020785,Yone,False
87,땅굴팀 미드,KR_6629872919,Graves,False
88,땅굴팀 미드,KR_6629857400,Yone,False
89,땅굴팀 미드,KR_6629810669,Katarina,False
90,땅굴팀 미드,KR_6629748138,Zeri,True
91,땅굴팀 미드,KR_6629712062,Yasuo,True
92,땅굴팀 미드,KR_6629235239,Yuumi,True
93,땅굴팀 미드,KR_6629127804,Yasuo,False
94,땅굴팀 미드,KR_6629036212,Yone,True
95,땅굴팀 미드,KR_6628982771,Yasuo,True
96,땅굴팀 미드,KR_6628796817,Yasuo,True
97,땅굴팀 미드,KR_6628717589,Yone,False
98,땅굴팀 미드,KR_6628662348,Yone,True
99,이 차가 식기전에,KR_6638254622,Hecarim,False
100,이 차가 식기전에,KR_6638122908,Hecarim,True
101,이 차가 식기전에,KR_6637991328,Hecarim,True
102,이 차가 식기전에,KR_6637465981,Aatrox,False
103,이 차가 식기전에,KR_6637386258,Sejuani,True
104,이 차가 식기전에,KR_6637190183,Hecarim,True
105,이 차가 식기전에,KR_6637124261,Hecarim,False
106,이 차가 식기전에,KR_6637025155,Hecarim,False
107,이 차가 식기전에,KR_6636939142,Hecarim,True
108,이 차가 식기전에,KR_6636720485,Taliyah,False
109,이 차가 식기전에,KR_6636583559,Hecarim,True
110,이 차가 식기전에,KR_6636351422,Hecarim,False
111,이 차가 식기전에,KR_6636207700,Hecarim,False
112,이 차가 식기전에,KR_6636110071,Renekton,False
113,이 차가 식기전에,KR_6635993512,Hecarim,True
114,이 차가 식기전에,KR_6635903549,Hecarim,True
115,이 차가 식기전에,KR_6633140049,Hecarim,True
116,이 차가 식기전에,KR_6632991952,Hecarim,False
117,이 차가 식기전에,KR_6632668386,Hecarim,True
118,이 차가 식기전에,KR_6632591037,Khazix,False
119,이 차가 식기전에,KR_6632550085,Hecarim,True
120,이 차가 식기전에,KR_6632485834,Hecarim,False
121,이 차가 식기전에,KR_6632413568,Hecarim,True
122,이 차가 식기전에,KR_6632350731,Sejuani,False
123,이 차가 식기전에,KR_6631309621,Sejuani,False
124,이 차가 식기전에,KR_6631118624,Hecarim,False
125,이 차가 식기전에,KR_6631010247,Khazix,True
126,이 차가 식기전에,KR_6630548117,Hecarim,False
127,이 차가 식기전에,KR_6630485146,Sejuani,False
128,이 차가 식기전에,KR_6630399973,Hecarim,False
129,이 차가 식기전에,KR_6630301600,Hecarim,False
130,이 차가 식기전에,KR_6630200977,Hecarim,True
131,이 차가 식기전에,KR_6629619336,Hecarim,False
132,이 차가 식기전에,KR_6629425353,Hecarim,True
133,이 차가 식기전에,KR_6629314192,Hecarim,False
134,이 차가 식기전에,KR_6629189242,Hecarim,False
135,이 차가 식기전에,KR_6629036212,Hecarim,False
136,이 차가 식기전에,KR_6628893941,Hecarim,True
137,이 차가 식기전에,KR_6628795582,Hecarim,True
138,이 차가 식기전에,KR_6628741717,Hecarim,True
139,이 차가 식기전에,KR_6628688935,Zac,False
140,이 차가 식기전에,KR_6628638668,Hecarim,False
141,이 차가 식기전에,KR_6628573470,Hecarim,True
142,이 차가 식기전에,KR_6628490612,Hecarim,False
143,이 차가 식기전에,KR_6628378972,Hecarim,False
144,이 차가 식기전에,KR_6628333574,Hecarim,False
145,이 차가 식기전에,KR_6626981351,Hecarim,False
146,이 차가 식기전에,KR_6626915531,Hecarim,False
147,이 차가 식기전에,KR_6626779753,RekSai,False
148,이 차가 식기전에,KR_6626673965,Hecarim,True
149,이 차가 식기전에,KR_6624344654,Hecarim,True
150,이 차가 식기전에,KR_6624002782,Hecarim,True
151,이 차가 식기전에,KR_6623724861,Hecarim,False
152,이 차가 식기전에,KR_6623616055,Hecarim,True
153,이 차가 식기전에,KR_6623536052,Hecarim,True
154,이 차가 식기전에,KR_6623168413,RekSai,True
155,이 차가 식기전에,KR_6622909827,Hecarim,True
156,이 차가 식기전에,KR_6622783045,Sejuani,True
157,이 차가 식기전에,KR_6622689617,Hecarim,True
158,이 차가 식기전에,KR_6621270625,Hecarim,True
159,이 차가 식기전에,KR_6621124286,Gragas,False
160,이 차가 식기전에,KR_6620999741,Hecarim,True
161,이 차가 식기전에,KR_6620864532,Hecarim,False
162,이 차가 식기전에,KR_6620764349,Hecarim,True
163,이 차가 식기전에,KR_6620658155,Hecarim,True
164,이 차가 식기전에,KR_6620595819,Hecarim,False
165,이 차가 식기전에,KR_6620568552,Hecarim,True
166,이 차가 식기전에,KR_6619377083,Hecarim,True
167,이 차가 식기전에,KR_6619327753,Hecarim,True
168,이 차가 식기전에,KR_6619249444,Hecarim,False
169,이 차가 식기전에,KR_6619169094,Hecarim,True
170,이 차가 식기전에,KR_6619052015,Blitzcrank,False
171,이 차가 식기전에,KR_6618939016,Hecarim,True
172,이 차가 식기전에,KR_6618845182,Rumble,True
173,이 차가 식기전에,KR_6618785612,Sejuani,True
174,이 차가 식기전에,KR_6618724704,Hecarim,True
175,이 차가 식기전에,KR_6618712105,Hecarim,False
176,이 차가 식기전에,KR_6617541554,Hecarim,True
177,이 차가 식기전에,KR_6617485876,Gragas,True
178,이 차가 식기전에,KR_6617440102,Hecarim,False
179,이 차가 식기전에,KR_6617341547,Hecarim,True
180,이 차가 식기전에,KR_6617258436,Hecarim,False
181,이 차가 식기전에,KR_6617185132,Sejuani,True
182,이 차가 식기전에,KR_6617129333,Hecarim,True
183,이 차가 식기전에,KR_6617078286,Hecarim,False
184,이 차가 식기전에,KR_6617032490,Hecarim,False
185,이 차가 식기전에,KR_6616931150,Hecarim,True
186,이 차가 식기전에,KR_6616920292,Hecarim,False
187,이 차가 식기전에,KR_6616907385,Hecarim,True
188,이 차가 식기전에,KR_6616884296,Gragas,False
189,이 차가 식기전에,KR_6616859326,Hecarim,False
190,이 차가 식기전에,KR_6615843360,Hecarim,True
191,이 차가 식기전에,KR_6615749090,Khazix,True
192,이 차가 식기전에,KR_6615591900,Hecarim,True
193,이 차가 식기전에,KR_6615400043,Hecarim,True
194,이 차가 식기전에,KR_6615267450,Hecarim,True
195,이 차가 식기전에,KR_6615229028,Hecarim,True
196,이 차가 식기전에,KR_6615199293,Hecarim,False
197,이 차가 식기전에,KR_6615153585,Hecarim,False
198,Agurin모모,KR_6638266908,JarvanIV,False
199,Agurin모모,KR_6638222694,Evelynn,False
200,Agurin모모,KR_6638152403,Khazix,False
201,Agurin모모,KR_6638109657,Elise,False
202,Agurin모모,KR_6638051660,Elise,False
203,Agurin모모,KR_6638020464,Elise,False
204,Agurin모모,KR_6637984053,JarvanIV,False
205,Agurin모모,KR_6637471255,Evelynn,False
206,Agurin모모,KR_6637411021,Elise,False
207,Agurin모모,KR_6637334752,Evelynn,True
208,Agurin모모,KR_6637230338,Elise,False
209,Agurin모모,KR_6637124261,JarvanIV,True
210,Agurin모모,KR_6637012012,Elise,True
211,Agurin모모,KR_6636892563,Elise,True
212,Agurin모모,KR_6636773693,JarvanIV,True
213,Agurin모모,KR_6636693202,Khazix,False
214,Agurin모모,KR_6636630967,JarvanIV,False
215,Agurin모모,KR_6636476277,Elise,True
216,Agurin모모,KR_6636351422,JarvanIV,True
217,Agurin모모,KR_6636227245,Elise,True
218,Agurin모모,KR_6636028582,Malzahar,True
219,Agurin모모,KR_6635956938,JarvanIV,True
220,Agurin모모,KR_6635523502,JarvanIV,True
221,Agurin모모,KR_6635488315,Elise,True
222,Agurin모모,KR_6635398709,Elise,False
223,Agurin모모,KR_6635327855,Nocturne,False
224,Agurin모모,KR_6635197292,JarvanIV,False
225,Agurin모모,KR_6635084544,JarvanIV,True
226,Agurin모모,KR_6634971759,Elise,True
227,Agurin모모,KR_6634869933,JarvanIV,False
228,Agurin모모,KR_6634720468,Elise,False
229,Agurin모모,KR_6634633475,Nocturne,False
230,Agurin모모,KR_6634545971,JarvanIV,True
231,Agurin모모,KR_6634496190,Elise,True
232,Agurin모모,KR_6634425847,Elise,True
233,Agurin모모,KR_6634381755,JarvanIV,True
234,Agurin모모,KR_6634319555,Ahri,False
235,Agurin모모,KR_6634244801,JarvanIV,True
236,Agurin모모,KR_6634191020,JarvanIV,False
237,Agurin모모,KR_6634101817,JarvanIV,False
238,Agurin모모,KR_6634023883,Elise,False
239,Agurin모모,KR_6633960115,JarvanIV,False
240,Agurin모모,KR_6633899709,JarvanIV,True
241,Agurin모모,KR_6633839030,Elise,True
242,Agurin모모,KR_6633257237,Elise,True
243,Agurin모모,KR_6633171924,Elise,False
244,Agurin모모,KR_6633060161,Ahri,False
245,Agurin모모,KR_6632652969,Elise,False
246,Agurin모모,KR_6632574618,JarvanIV,True
247,Agurin모모,KR_6632487446,Elise,True
248,Agurin모모,KR_6632442530,JarvanIV,True
249,Agurin모모,KR_6632378084,JarvanIV,False
250,Agurin모모,KR_6632327979,JarvanIV,True
251,Agurin모모,KR_6632269983,Nocturne,False
252,Agurin모모,KR_6632212595,Nocturne,True
253,Agurin모모,KR_6632174607,JarvanIV,True
254,Agurin모모,KR_6632134103,Elise,True
255,Agurin모모,KR_6632070366,JarvanIV,False
256,Agurin모모,KR_6631482761,Elise,True
257,Agurin모모,KR_6631401073,Elise,False
258,Agurin모모,KR_6631323890,Elise,False
259,Agurin모모,KR_6631237261,Elise,True
260,Agurin모모,KR_6631143710,JarvanIV,True
261,Agurin모모,KR_6631070541,Elise,False
262,Agurin모모,KR_6630979498,JarvanIV,True
263,Agurin모모,KR_6630896104,JarvanIV,False
264,Agurin모모,KR_6630835049,Elise,True
265,Agurin모모,KR_6630727701,Elise,False
266,Agurin모모,KR_6630680185,JarvanIV,True
267,Agurin모모,KR_6630628540,Elise,False
268,Agurin모모,KR_6630568758,Elise,True
269,Agurin모모,KR_6630505439,Ahri,True
270,Agurin모모,KR_6630423775,JarvanIV,False
271,Agurin모모,KR_6630382941,JarvanIV,True
272,Agurin모모,KR_6630324717,Elise,False
273,Agurin모모,KR_6630266842,JarvanIV,True
274,Agurin모모,KR_6630218341,JarvanIV,False
275,Agurin모모,KR_6629908716,Nocturne,True
276,Agurin모모,KR_6629865147,Elise,True
277,Agurin모모,KR_6629755345,Khazix,False
278,Agurin모모,KR_6629682036,Elise,False
279,Agurin모모,KR_6629629441,Elise,True
280,Agurin모모,KR_6629179529,Evelynn,True
281,Agurin모모,KR_6629127804,Elise,False
282,Agurin모모,KR_6629046615,Elise,True
283,Agurin모모,KR_6628970387,Nocturne,True
284,Agurin모모,KR_6628854950,JarvanIV,False
285,Agurin모모,KR_6628796817,JarvanIV,False
286,Agurin모모,KR_6628762067,Elise,False
287,Agurin모모,KR_6628708478,Elise,False
288,Agurin모모,KR_6628667481,Evelynn,False
289,Agurin모모,KR_6628094087,Elise,False
290,Agurin모모,KR_6628025074,Evelynn,True
291,Agurin모모,KR_6627963177,JarvanIV,True
292,Agurin모모,KR_6627907168,JarvanIV,True
293,Agurin모모,KR_6627761508,Malzahar,True
294,Agurin모모,KR_6627675076,Elise,False
295,Agurin모모,KR_6627563646,Elise,False
296,Agurin모모,KR_6627417289,Karthus,False
297,Kakhi shoot,KR_6638254622,Sylas,True
298,Kakhi shoot,KR_6638222694,Jayce,True
299,Kakhi shoot,KR_6638165231,Tristana,True
300,Kakhi shoot,KR_6638109657,Kaisa,True
301,Kakhi shoot,KR_6638055704,Ahri,False
302,Kakhi shoot,KR_6637692546,Yone,True
303,Kakhi shoot,KR_6637674626,Azir,True
304,Kakhi shoot,KR_6637654267,Lissandra,False
305,Kakhi shoot,KR_6637595131,Ahri,True
306,Kakhi shoot,KR_6637554683,Xerath,False
307,Kakhi shoot,KR_6637513329,TwistedFate,False
308,Kakhi shoot,KR_6637453418,Taliyah,False
309,Kakhi shoot,KR_6637377632,Neeko,True
310,Kakhi shoot,KR_6637283962,LeeSin,True
311,Kakhi shoot,KR_6637173329,Kaisa,False
312,Kakhi shoot,KR_6636939142,Kaisa,False
313,Kakhi shoot,KR_6636806586,Lissandra,False
314,Kakhi shoot,KR_6636627045,Lissandra,True
315,Kakhi shoot,KR_6636526971,Leona,False
316,Kakhi shoot,KR_6635143029,Azir,True
317,Kakhi shoot,KR_6635055268,Tristana,True
318,Kakhi shoot,KR_6634696650,Lissandra,False
319,Kakhi shoot,KR_6634633475,TwistedFate,False
320,Kakhi shoot,KR_6634545971,Tristana,False
321,Kakhi shoot,KR_6634488615,TwistedFate,True
322,Kakhi shoot,KR_6634425847,Lissandra,False
323,Kakhi shoot,KR_6634381755,Leona,True
324,Kakhi shoot,KR_6634319555,Leona,True
325,Kakhi shoot,KR_6632379779,Varus,True
326,Kakhi shoot,KR_6632327979,Lissandra,True
327,Kakhi shoot,KR_6632263859,TwistedFate,True
328,Kakhi shoot,KR_6632212595,Yone,True
329,Kakhi shoot,KR_6626387028,Ashe,True
330,Kakhi shoot,KR_6626311645,Syndra,False
331,Kakhi shoot,KR_6626259801,Jayce,False
332,Kakhi shoot,KR_6626058100,TwistedFate,False
333,Kakhi shoot,KR_6625950974,TwistedFate,True
334,Kakhi shoot,KR_6625903746,Poppy,False
335,Kakhi shoot,KR_6625824464,Yone,False
336,Kakhi shoot,KR_6625755169,TwistedFate,False
337,Kakhi shoot,KR_6625678476,Kaisa,False
338,Kakhi shoot,KR_6625565884,TwistedFate,True
339,Kakhi shoot,KR_6625488029,Azir,False
340,Kakhi shoot,KR_6625395428,Jax,False
341,Kakhi shoot,KR_6625344443,Yone,False
342,Kakhi shoot,KR_6625294090,Ashe,True
343,Kakhi shoot,KR_6625234843,TwistedFate,True
344,Kakhi shoot,KR_6625187528,Neeko,False
345,Kakhi shoot,KR_6624674275,JarvanIV,False
346,Kakhi shoot,KR_6624652193,JarvanIV,True
347,Kakhi shoot,KR_6624614527,Tristana,False
348,Kakhi shoot,KR_6624573067,TwistedFate,True
349,Kakhi shoot,KR_6624534512,Tristana,False
350,Kakhi shoot,KR_6624414596,Sejuani,False
351,Kakhi shoot,KR_6624344654,Azir,False
352,Kakhi shoot,KR_6624269748,Tristana,True
353,Kakhi shoot,KR_6624147323,Tristana,False
354,Kakhi shoot,KR_6624002782,TwistedFate,True
355,Kakhi shoot,KR_6623888733,Renekton,False
356,Kakhi shoot,KR_6623783544,Azir,False
357,Kakhi shoot,KR_6623710033,Tristana,False
358,Kakhi shoot,KR_6623608473,Tristana,True
359,Kakhi shoot,KR_6621469848,Neeko,True
360,Kakhi shoot,KR_6621408032,Neeko,True
361,Kakhi shoot,KR_6620999741,Tristana,False
362,Kakhi shoot,KR_6620959587,Tristana,True
363,Kakhi shoot,KR_6620864532,Sejuani,True
364,Kakhi shoot,KR_6620520600,Azir,False
365,Kakhi shoot,KR_6620488916,Azir,False
366,Kakhi shoot,KR_6619320067,Renekton,True
367,Kakhi shoot,KR_6619267728,Yone,False
368,Kakhi shoot,KR_6619216977,Azir,True
369,Kakhi shoot,KR_6619169094,Yone,False
370,Kakhi shoot,KR_6619106249,Sejuani,True
371,Kakhi shoot,KR_6619052015,Sylas,True
372,Kakhi shoot,KR_6618991212,Azir,True
373,Kakhi shoot,KR_6618644011,Tristana,True
374,Kakhi shoot,KR_6618620484,Xerath,False
375,Kakhi shoot,KR_6618595582,Viego,False
376,Kakhi shoot,KR_6617532786,Tristana,False
377,Kakhi shoot,KR_6617488098,KSante,False
378,Kakhi shoot,KR_6617404148,Ahri,True
379,Kakhi shoot,KR_6617329893,Lissandra,False
380,Kakhi shoot,KR_6617271788,Poppy,False
381,Kakhi shoot,KR_6617230085,Ahri,False
382,Kakhi shoot,KR_6617172620,Lissandra,False
383,Kakhi shoot,KR_6616691330,Lissandra,False
384,Kakhi shoot,KR_6616605725,Ahri,True
385,Kakhi shoot,KR_6616506610,Lissandra,False
386,Kakhi shoot,KR_6616396663,Lissandra,False
387,Kakhi shoot,KR_6616284540,Lissandra,False
388,Kakhi shoot,KR_6616124041,Tristana,True
389,Kakhi shoot,KR_6616002642,Lissandra,True
390,Kakhi shoot,KR_6615930685,Tristana,False
391,Kakhi shoot,KR_6615868998,Lissandra,False
392,Kakhi shoot,KR_6615657336,Lissandra,True
393,Kakhi shoot,KR_6615591900,Lissandra,True
394,Kakhi shoot,KR_6615536673,Tristana,False
395,Kakhi shoot,KR_6615479994,Lissandra,True
396,zenmewan,KR_6630958531,Khazix,False
397,zenmewan,KR_6630868377,Taliyah,True
398,zenmewan,KR_6630802076,Taliyah,True
399,zenmewan,KR_6630744982,Taliyah,True
400,zenmewan,KR_6630702679,Taliyah,True
401,zenmewan,KR_6630612855,Rakan,True
402,zenmewan,KR_6630574082,Alistar,False
403,zenmewan,KR_6630506243,Sejuani,True
404,zenmewan,KR_6630427098,Neeko,False
405,zenmewan,KR_6629937200,Alistar,False
406,zenmewan,KR_6629902098,Zac,False
407,zenmewan,KR_6629860659,Nidalee,False
408,zenmewan,KR_6629836015,Nidalee,True
409,zenmewan,KR_6629791561,Nidalee,True
410,zenmewan,KR_6627092391,Nautilus,False
411,zenmewan,KR_6627013532,Nautilus,True
412,zenmewan,KR_6626958618,Zac,False
413,zenmewan,KR_6626465768,Zac,True
414,zenmewan,KR_6626450054,Zac,True
415,zenmewan,KR_6626415819,Alistar,False
416,zenmewan,KR_6626390683,LeeSin,False
417,zenmewan,KR_6625470513,Khazix,True
418,zenmewan,KR_6625422346,Rell,False
419,zenmewan,KR_6625344443,Nautilus,True
420,zenmewan,KR_6625294090,Rakan,False
421,zenmewan,KR_6625227551,LeeSin,False
422,zenmewan,KR_6625156240,Nocturne,False
423,zenmewan,KR_6624685050,LeeSin,True
424,zenmewan,KR_6624632730,Zac,True
425,zenmewan,KR_6624607795,Leona,False
426,zenmewan,KR_6624572678,Nidalee,True
427,zenmewan,KR_6624507565,Alistar,False
428,zenmewan,KR_6624433535,Ivern,False
429,zenmewan,KR_6624364565,Rakan,True
430,zenmewan,KR_6624269748,Rakan,True
431,zenmewan,KR_6624185064,Alistar,True
432,zenmewan,KR_6623977257,Nautilus,True
433,zenmewan,KR_6623924179,Zac,True
434,zenmewan,KR_6623810784,Alistar,False
435,zenmewan,KR_6623714357,Alistar,True
436,zenmewan,KR_6623451208,KSante,True
437,zenmewan,KR_6623398942,Alistar,True
438,zenmewan,KR_6623310842,Zac,False
439,zenmewan,KR_6623219437,Neeko,False
440,zenmewan,KR_6623129431,Lillia,True
441,zenmewan,KR_6622641381,Zac,False
442,zenmewan,KR_6622605987,Zac,True
443,zenmewan,KR_6622597417,Zac,True
444,zenmewan,KR_6622580128,Rell,False
445,zenmewan,KR_6622567276,Alistar,True
446,zenmewan,KR_6622523889,Nautilus,True
447,zenmewan,KR_6622499361,Nautilus,False
448,zenmewan,KR_6622461779,Alistar,True
449,zenmewan,KR_6622420271,Nautilus,True
450,zenmewan,KR_6622368033,Rell,False
451,zenmewan,KR_6622297527,Sejuani,False
452,zenmewan,KR_6620481446,KSante,True
453,zenmewan,KR_6620463417,Poppy,True
454,zenmewan,KR_6620416662,Zac,True
455,zenmewan,KR_6620338596,Zac,True
456,zenmewan,KR_6620297484,Zac,True
457,zenmewan,KR_6620218159,Viego,False
458,zenmewan,KR_6620132560,Lillia,True
459,zenmewan,KR_6620053017,Ezreal,True
460,zenmewan,KR_6619897855,Olaf,True
461,zenmewan,KR_6619754667,Viego,True
462,zenmewan,KR_6619692137,Kindred,False
463,zenmewan,KR_6619587589,Khazix,True
464,zenmewan,KR_6619552396,Khazix,True
465,zenmewan,KR_6619486966,Samira,False
466,zenmewan,KR_6619429202,Nidalee,True
467,zenmewan,KR_6619377083,Khazix,False
468,zenmewan,KR_6619290139,Khazix,True
469,zenmewan,KR_6619261127,Khazix,True
470,zenmewan,KR_6619216150,Ezreal,True
471,zenmewan,KR_6619145969,Karthus,False
472,zenmewan,KR_6619075552,KSante,False
473,zenmewan,KR_6618645454,Jayce,True
474,zenmewan,KR_6618635681,Maokai,False
475,zenmewan,KR_6618625584,Khazix,True
476,zenmewan,KR_6618604080,LeeSin,False
477,zenmewan,KR_6618584140,Milio,False
478,zenmewan,KR_6618556810,Rakan,False
479,zenmewan,KR_6618515802,Nautilus,True
480,zenmewan,KR_6618475167,Alistar,True
481,zenmewan,KR_6618401071,Rell,False
482,zenmewan,KR_6618333598,Ivern,False
483,zenmewan,KR_6618250887,Vi,False
484,zenmewan,KR_6618132807,Ivern,True
485,zenmewan,KR_6618066273,Kaisa,False
486,zenmewan,KR_6617996929,Neeko,True
487,zenmewan,KR_6617924951,TwistedFate,False
488,zenmewan,KR_6617870757,Lillia,False
489,zenmewan,KR_6617807607,LeeSin,True
490,zenmewan,KR_6617756320,LeeSin,False
491,zenmewan,KR_6617508115,Sejuani,True
492,zenmewan,KR_6617446425,Ivern,False
493,zenmewan,KR_6617378887,Blitzcrank,False
494,zenmewan,KR_6617341547,Ivern,False
495,Miaoniu3,KR_6618522514,Alistar,True
496,Miaoniu3,KR_6618493101,Kalista,True
497,Miaoniu3,KR_6617485876,Alistar,True
498,Miaoniu3,KR_6616739166,Alistar,True
499,Miaoniu3,KR_6616659970,Alistar,False
500,Miaoniu3,KR_6616601517,Alistar,True
501,Miaoniu3,KR_6616519902,Alistar,True
502,Miaoniu3,KR_6616424616,Rakan,False
503,Miaoniu3,KR_6615930685,Alistar,True
504,Miaoniu3,KR_6615846896,Milio,True
505,Miaoniu3,KR_6615801948,Leona,True
506,Miaoniu3,KR_6615767344,Alistar,False
507,Miaoniu3,KR_6615658876,Varus,True
508,Miaoniu3,KR_6615065321,Braum,True
509,Miaoniu3,KR_6615042957,Rell,False
510,Miaoniu3,KR_6615032797,Alistar,False
511,Miaoniu3,KR_6614237977,Alistar,False
512,Miaoniu3,KR_6614072249,Alistar,True
513,Miaoniu3,KR_6613992475,Alistar,True
514,Miaoniu3,KR_6613941315,Alistar,True
515,Miaoniu3,KR_6613903133,Soraka,False
516,Miaoniu3,KR_6612604168,Alistar,False
517,Miaoniu3,KR_6612495401,Rell,True
518,Miaoniu3,KR_6612376523,Rell,True
519,Miaoniu3,KR_6612286685,Blitzcrank,False
520,Miaoniu3,KR_6612169427,Milio,True
521,Miaoniu3,KR_6612103728,Rell,False
522,Miaoniu3,KR_6612029799,Rell,False
523,Miaoniu3,KR_6611970198,Rell,False
524,Miaoniu3,KR_6611871790,Jax,True
525,Miaoniu3,KR_6611224096,Alistar,True
526,Miaoniu3,KR_6610982400,Rakan,True
527,Miaoniu3,KR_6610881899,Alistar,False
528,Miaoniu3,KR_6610842440,Aphelios,True
529,Miaoniu3,KR_6610567753,Rell,True
530,Miaoniu3,KR_6610420026,Blitzcrank,True
531,Miaoniu3,KR_6610102919,Alistar,True
532,Miaoniu3,KR_6609970354,Alistar,True
533,Miaoniu3,KR_6609897331,Rell,False
534,Miaoniu3,KR_6609780253,Blitzcrank,False
535,Miaoniu3,KR_6609672826,Alistar,True
536,Miaoniu3,KR_6609624096,Sett,True
537,Miaoniu3,KR_6608580787,Neeko,True
538,Miaoniu3,KR_6608502586,Alistar,False
539,Miaoniu3,KR_6608342940,Rakan,True
540,Miaoniu3,KR_6608266652,Alistar,True
541,Miaoniu3,KR_6608196845,Rakan,False
542,Miaoniu3,KR_6608113340,Irelia,False
543,Miaoniu3,KR_6607870439,Alistar,False
